Horizon,Method,Trial,Time,Volume,Num_Steps
14,Symbolic_Single,3,0.5912034511566162,0.14031523,
14,Symbolic_Single,4,0.59171462059021,0.14031523,
14,Symbolic_Single,5,0.591116189956665,0.14031523,
14,Symbolic_Single,6,0.5909969806671143,0.14031523,
14,Symbolic_Single,7,0.5920195579528809,0.14031523,
14,Symbolic_Single,8,0.5918021202087402,0.14031523,
14,Symbolic_Single,9,0.5916955471038818,0.14031523,
15,Symbolic_Single,0,0.6885650157928467,0.12014751,
15,Symbolic_Single,1,0.6813573837280273,0.12014751,
15,Symbolic_Single,2,0.6752440929412842,0.12014751,
15,Symbolic_Single,3,0.6754205226898193,0.12014751,
15,Symbolic_Single,4,0.6752610206604004,0.12014751,
15,Symbolic_Single,5,0.6754307746887207,0.12014751,
15,Symbolic_Single,6,0.6749193668365479,0.12014751,
15,Symbolic_Single,7,0.6770813465118408,0.12014751,
15,Symbolic_Single,8,0.8043396472930908,0.12014751,
15,Symbolic_Single,9,0.6764051914215088,0.12014751,
16,Symbolic_Single,0,0.9120826721191406,0.10283399,
16,Symbolic_Single,1,0.7776422500610352,0.10283399,
16,Symbolic_Single,2,0.7689244747161865,0.10283399,
16,Symbolic_Single,3,0.7685925960540771,0.10283399,
16,Symbolic_Single,4,0.771350622177124,0.10283399,
16,Symbolic_Single,5,0.7683184146881104,0.10283399,
16,Symbolic_Single,6,0.770148754119873,0.10283399,
16,Symbolic_Single,7,0.7696123123168945,0.10283399,
16,Symbolic_Single,8,0.768883466720581,0.10283399,
16,Symbolic_Single,9,0.7676804065704346,0.10283399,
17,Symbolic_Single,0,0.8789882659912109,0.09110345,
17,Symbolic_Single,1,0.8740289211273193,0.09110345,
17,Symbolic_Single,2,0.9935626983642578,0.09110345,
17,Symbolic_Single,3,0.8638472557067871,0.09110345,
17,Symbolic_Single,4,0.8638596534729004,0.09110345,
17,Symbolic_Single,5,0.8646204471588135,0.09110345,
17,Symbolic_Single,6,0.8644106388092041,0.09110345,
17,Symbolic_Single,7,0.8644843101501465,0.09110345,
17,Symbolic_Single,8,0.8647894859313965,0.09110345,
17,Symbolic_Single,9,0.8699917793273926,0.09110345,
18,Symbolic_Single,0,0.9835782051086426,0.07817816,
18,Symbolic_Single,1,0.9771742820739746,0.07817816,
18,Symbolic_Single,2,1.0990402698516846,0.07817816,
18,Symbolic_Single,3,0.9693646430969238,0.07817816,
18,Symbolic_Single,4,0.9662957191467285,0.07817816,
18,Symbolic_Single,5,0.9687559604644775,0.07817816,
18,Symbolic_Single,6,0.9675998687744141,0.07817816,
18,Symbolic_Single,7,0.9657425880432129,0.07817816,
18,Symbolic_Single,8,0.9656903743743896,0.07817816,
18,Symbolic_Single,9,0.9656333923339844,0.07817816,
19,Symbolic_Single,0,1.0937178134918213,0.065143414,
19,Symbolic_Single,1,1.2237355709075928,0.065143414,
19,Symbolic_Single,2,1.0786950588226318,0.065143414,
19,Symbolic_Single,3,1.0774924755096436,0.065143414,
19,Symbolic_Single,4,1.0750887393951416,0.065143414,
19,Symbolic_Single,5,1.0780901908874512,0.065143414,
19,Symbolic_Single,6,1.073601484298706,0.065143414,
19,Symbolic_Single,7,1.0741546154022217,0.065143414,
19,Symbolic_Single,8,1.0731723308563232,0.065143414,
19,Symbolic_Single,9,1.0741560459136963,0.065143414,
20,Symbolic_Single,0,1.2064683437347412,0.051466577,
20,Symbolic_Single,1,1.2026846408843994,0.051466577,
20,Symbolic_Single,2,1.1890811920166016,0.051466577,
20,Symbolic_Single,3,1.1884877681732178,0.051466577,
20,Symbolic_Single,4,1.1876189708709717,0.051466577,
20,Symbolic_Single,5,1.1883792877197266,0.051466577,
20,Symbolic_Single,6,1.1869826316833496,0.051466577,
20,Symbolic_Single,7,1.3259146213531494,0.051466577,
20,Symbolic_Single,8,1.1933045387268066,0.051466577,
20,Symbolic_Single,9,1.1895320415496826,0.051466577,
2,Symbolic_1Step,0,0.01749444007873535,0.3606698,1.0
2,Symbolic_1Step,1,0.017538070678710938,0.3606698,1.0
2,Symbolic_1Step,2,0.01747918128967285,0.3606698,1.0
2,Symbolic_1Step,3,0.0175323486328125,0.3606698,1.0
2,Symbolic_1Step,4,0.017520904541015625,0.3606698,1.0
2,Symbolic_1Step,5,0.01752495765686035,0.3606698,1.0
